,word,total_value
8051,워시,0.81702536
8052,소세지,0.7569571
8053,대여,0.6677707
8054,초당,0.53425235
8055,눌린,1.0710711
8056,레스,0.76436186
8057,보냈으니,0.21416484
8058,ㅡㅡㅋ써보지도못했음,-0.59903556
8059,매치,0.9190385
8060,동지,0.5563131
8061,썰,0.93428713
8062,덧,0.52953285
8063,백탁,1.2395098
8064,골프공,0.28718856
8065,광색,0.59328973
8066,스타킹,1.4181253
8067,독해요,0.87700206
8068,기니,-0.23046854
8069,댓,0.4572102
8070,귀할,-0.36334854
8071,유치원생,0.31185582
8072,저만,-0.0542131
8073,두어,1.0191016
8074,익히,1.0257916
8075,씀니다,0.79773664
8076,침전물,0.5769068
8077,먹였,1.0441408
8078,행운,0.32822567
8079,물어봐요,0.3026
8080,핸드백,0.23476094
8081,츄,0.11815881
8082,약국,1.4275863
8083,초특급,0.39690042
8084,벌어지,1.3538908
8085,다녀야,0.7114859
8086,깜빡했,0.25495002
8087,도루,0.54045004
8088,앞볼,0.09920559
8089,쪼일,0.22950713
8090,크릴,0.7335598
8091,생태,-0.015650067
8092,계,0.4969304
8093,흔들린다는,-0.3106733
8094,얘길,-0.036043294
8095,오메가,0.36918232
8096,바다,0.3609009
8097,크릴새우,-0.35072032
8098,굶,0.46340662
8099,ㅠ적당히합시다ㅡㅡ,-0.48987934
8100,짤려,0.5067091
8101,보드랍,1.0064609
8102,춘,0.50052935
8103,주전자,0.62742054
8104,끓였,0.81193084
8105,마셔도,0.51569545
8106,요새,0.814159
8107,마사지,0.9751368
8108,쫘,0.20299761
8109,ㅇㅇ,0.3759037
8110,뎀,-0.030237073
8111,넝,0.4043459
8112,런,0.40666884
8113,ㅓㄴㅇㅁ런ㅇ러ㅓㄴㅇㄹㄴㅁ알,-0.30225343
8114,ㅇㄹ,0.18003352
8115,ㅇㅁㄹㄴㅇㅁㄹㄴㅁㅇㄹㄴㅁㄹㄴㅁㄹㄴㅇㄹㅇㄴㄹ,-0.54882115
8116,앰,0.7901567
8117,골,0.5213365
8118,겹겹이,-0.105926335
8119,직부등,-0.15224446
8120,주광색,-0.002702935
8121,백색,0.805176
8122,구색,0.59753704
8123,6500,-0.045705322
8124,생깁니다,0.58481085
8125,먹일,1.5094324
8126,께요,0.83918047
8127,범위,0.7346116
8128,치가,0.89020026
8129,꾸미,0.5417579
8130,씽크,0.83007216
8131,부딪히,0.926962
8132,가반,-0.24355635
8133,와플,0.3021564
8134,양산,0.7387645
8135,우라노,-0.51056457
8136,쇼어,-0.39481673
8137,더러,0.9041348
8138,윘네요,-0.08606816
8139,벤,0.42598608
8140,당분간,1.0341178
8141,부과,0.6767204
8142,디지,0.22976604
8143,간지러워서,0.89043874
8144,뿌릴,0.9126144
8145,열려서,1.2494524
8146,얄,0.60478234
8147,착시,0.55731773
8148,굴뚝,0.6087353
8149,유미,-0.13147819
8150,빤짝,0.14531021
8151,여러분,1.0921549
8152,ㅇ러지도,-0.35520366
8153,저러,0.3323529
8154,짛,-0.3729453
8155,나이스,0.41665494
8156,히히,0.35891888
8157,코코,0.31012544
8158,바이어스,0.0483651
8159,조개류,0.22032726
8160,안대,0.5609565
8161,우연히,1.0525364
8162,코스트코,0.72363293
8163,타르트,-0.121454
8164,드셔서,0.7378115
8165,쒯,-0.26983646
8166,ㅡㅡ안고잘려고,-0.35060886
8167,듭,0.017034572
8168,들릴,0.6913219
8169,아네요,0.20887317
8170,올라옵니다,0.48082775
8171,참으로,0.3922895
8172,맘대로,0.8113621
8173,그래선,-0.33696684
8174,정돈,1.1864914
8175,분홍색,0.9627912
8176,화내,0.5339093
8177,눈곱,-0.34604153
8178,숫,0.40845102
8179,우물,-0.45476928
8180,변한,0.932783
8181,등받이,1.266091
8182,긁혀서,0.82571435
8183,으려,1.1023469
8184,하자,1.3622801
8185,난이도,0.44683638
8186,다면서,0.6609407
8187,가져다준,-0.030227752
8188,계시,1.0773132
8189,요귀,-0.34741834
8190,챦니즘이다보니,-0.38370568
8191,관찬,-0.23297171
8192,흔,0.42236093
8193,못쓸,1.245081
8194,용지,0.8409569
8195,출력,1.0150186
8196,져버렸,0.4217855
8197,삐뚤빼뚤,0.7600702
8198,삐져,1.0632198
8199,카펫,0.4420084
8200,꾸깃,0.05618351
8201,암만,0.35588655
8202,적음,-0.00944793
8203,세정제,0.9775978
8204,손자국,0.7462648
8205,닦여,1.0043558
8206,디스플레이,0.4725255
8207,쁘지아넝여개어노아야,-0.7262351
8208,지못미,-0.26838455
8209,태국,0.82822365
8210,방콕,0.6393323
8211,이랬,0.77139837
8212,초파리,0.6507461
8213,케일,0.49907205
8214,녹즙,0.090700105
8215,양문,-0.24403481
8216,들어와서,1.0464795
8217,실까,0.13738383
8218,트리,0.41511005
8219,버러지,-0.08896339
8220,튀겨,0.9584131
8221,ㅇㅅㅇ,0.1746622
8222,춰,0.07605295
8223,라아,-0.033687256
8224,ㅏㅇ디ㅣㅇ,-0.5448355
8225,후미,0.5293276
8226,랬,0.4764959
8227,드만,0.4934127
8228,주르륵,0.330742
8229,라면서,0.587098
8230,운동복,0.63633937
8231,한꺼번에,1.3167799
8232,저거,1.1562699
8233,쟁이,0.7073351
8234,어우,0.11448915
8235,겉면,0.9718076
8236,더러워,0.94675
8237,수거,1.2736506
8238,1102,-0.2582067
8239,혼데,-0.28368264
8240,1120,-0.04012753
8241,제법,1.1788331
8242,발아,0.5253235
8243,하다못해,0.16345374
8244,홀더,0.9959543
8245,어습니다,-0.3822879
8246,이즈카,-0.4250388
8247,루양,-0.34516567
8248,동국,-0.6209074
8249,제약,0.5012583
8250,그려져서,0.0974338
8251,임대,0.1864607
8252,순차,0.45726725
8253,만나,0.649862
8254,도라지,0.6972959
8255,한자,0.2906744
8256,어려운데,0.5172589
8257,삼가,-0.031097816
8258,고인,0.2544909
8259,명복,-0.26998845
8260,빕,0.29618567
8261,습니까,1.0102413
8262,멋져서,-0.020473925
8263,ㅡㅡ방치중,-0.5106528
8264,복숭아,0.6490787
8265,주향,0.31442654
8266,카지노,-0.040050153
8267,짜여,0.19268654
8268,까다롭,0.6275437
8269,난이,-0.072871454
8270,도전,0.8926898
8271,저소음,0.29472157
8272,29,0.77618974
8273,구겨짐,0.5907276
8274,혓바닥,0.11415938
8275,구겨서,0.5394225
8276,래서,0.62884265
8277,들어올렸,-0.30245253
8278,동색,0.05012099
8279,할거,0.61357296
8280,캔디,0.40256163
8281,꼴,0.76849884
8282,덜하,1.2191474
8283,접힌,0.6843396
8284,ㅏㄴ머ㅏㅑㄹ해마아,-0.63579017
8285,라서요,0.72587943
8286,노이즈,0.5599741
8287,번호판,0.47071916
8288,자동차,0.6975745
8289,밀려서,0.93564606
8290,줘버렸,0.61812776
8291,인정,0.8091098
8292,62000,-0.083106674
8293,중급,0.1589305
8294,근조,0.23627163
8295,화환,0.6742737
8296,다른지,0.77530974
8297,흥미,0.6905946
8298,생겼어요,0.7462417
8299,비비고,0.41392556
8300,페리,-0.069329605
8301,페라,0.007043985
8302,코피,0.08020265
8303,연근,0.37689716
8304,퍼석,0.5583594
8305,럭,0.20179722
8306,텐,0.6909069
8307,둥이,0.2313314
8308,다이어리,0.5516242
8309,뻐용ㅎ,-0.3576202
8310,못지않,0.32107273
8311,지워져서,0.8318511
8312,니즘,0.4509741
8313,충천,0.24905933
8314,웃겨요,0.41316083
8315,작아진,0.60863525
8316,작살,0.41893384
8317,업소,0.8047386
8318,자동문,0.027478494
8319,아열,0.07621532
8320,연두,0.45853868
8321,하비,0.42377666
8322,소화,1.0894647
8323,발기,0.60342604
8324,비니,0.61281323
8325,올려서,0.8194815
8326,규조토,0.5781397
8327,지그,0.26922512
8328,지갑,1.0883961
8329,신거,0.41963673
8330,하구용,0.14336552
8331,검지,0.51137346
8332,잡힐,0.5831618
8333,마려,-0.31523436
8334,라가,0.37123513
8335,걍쓸려고요,-0.27281788
8336,275,0.57273775
8337,ㅜㅜ이뿌네염,-0.46999234
8338,허위,0.8497041
8339,과장,1.1302385
8340,한판,0.7793765
8341,비워,0.22944279
8342,주문건,0.6193251
8343,빙,0.3228686
8344,들일,-0.24972628
8345,맷,0.32721612
8346,흔들리,1.4281104
8347,버텨,0.75903404
8348,레일,1.0796984
8349,히이,-0.122457944
8350,화력,0.8821633
8351,구웠,0.88383687
8352,공란,-0.46188468
8353,녹슬,1.2352735
8354,핡,0.039282013
8355,핮니닼ㅋㅋ마니파새요,-0.4286093
8356,오호,0.18194722
8357,견미리,0.11363121
8358,항도,0.13259967
8359,베리코,0.24264456
8360,차갑,0.876169
8361,ㅠㅜㅠ,0.4830483
8362,ㅜ여도류러거ㅓ루루거ㅓ거거,-0.80822915
8363,달라질,0.3033924
8364,으니까요,0.6311047
8365,추운,0.8663189
8366,계절,1.1472647
8367,무거,0.3905508
8368,운향,-0.16198139
8369,오락실,0.060424864
8370,옛,0.30957252
8371,떠올리,-0.22308347
8372,ㅡㅡ밑부분,-0.3755703
8373,컷팅,0.8598118
8374,질렀,0.90941256
8375,부서져,1.2728387
8376,개시,0.7859393
8377,보름,1.5781785
8378,순위,0.24950084
8379,어름,0.19921233
8380,나왕,0.07343078
8381,커터,0.43150297
8382,뜯기,0.97990006
8383,ㅜㅅㅜ,-0.53255296
8384,냅다,-0.10441023
8385,요가,0.85365725
8386,괜찬아서,-0.0928927
8387,병안,0.1472583
8388,녹슨,1.1724234
8389,했어여,0.9092903
8390,최인,-0.636318
8391,걸까,0.47050804
8392,반점,0.8056629
8393,호로,-0.24804461
8394,닙니다,0.16347502
8395,뽀득뽀득,0.8157346
8396,중단발,-0.025509456
8397,어깨선,0.45146844
8398,끼워진다,-0.06496441
8399,휩니다,0.14069162
8400,큽니더,-0.47351897
8401,온다던,0.2592206
8402,회로,0.8616034
8403,헤지,1.0134456
8404,봉만,0.22635369
8405,펜슬,0.61926615
8406,언젠데,0.4887659
8407,태풍,0.31762448
8408,망정,0.74496925
8409,븝니당,-0.51751965
8410,착화,1.0864775
8411,맞서,-0.31338432
8412,푸쉬,0.5896017
8413,존나,0.61299974
8414,꾸겨,0.8075056
8415,통행,0.45899412
8416,피팅,0.5142078
8417,야들,-0.04455672
8418,총알,1.4453777
8419,ㅡㅠㅠ,0.00787191
8420,자식,0.2657562
8421,올라갈,0.45390105
8422,중심점,-0.23735228
8423,뷰러,0.6891785
8424,논하,-0.2742841
8425,번들,0.42727223
8426,매실주,0.03142185
8427,테이핑,1.3283638
8428,잖,0.6571522
8429,드레,0.103452876
8430,빛나,0.5768924
8431,뿌려요,0.22144637
8432,을시,0.43183273
8433,친환경,1.147554
8434,내드리,-0.4848651
8435,겅이,0.40767828
8436,다네,0.47579208
8437,냉이,0.57936275
8438,준다던,0.17865701
8439,베페,0.36135265
8440,몸체,0.7258645
8441,의외로,0.75370854
8442,비너,0.35561877
8443,부가,0.10279202
8444,카로,0.37463933
8445,봉전,0.8388176
8446,기우,0.7130608
8447,고만고만,0.11140507
8448,뿌러져,0.36396375
8449,실내화,0.5486206
8450,내려와요,0.49755293
8451,싸여져,0.26156268
8452,비위,0.5576405
8453,오키,0.35777977
8454,물총,0.6210205
8455,사옹,0.27190793
8456,브라자,0.10661502
8457,하류,-0.31411225
8458,웠는데,0.14568521
8459,붙들,0.20564626
8460,뜯어본,0.7090513
8461,살수,0.21191669
8462,려나요,0.3394836
8463,알파파,0.18365407
8464,건초,0.3047143
8465,금요일,1.6244941
8466,본토,-0.2026844
8467,끍,-0.14954588
8468,열어,-0.2660611
8469,발란스,0.4515417
8470,시보리,0.73536706
8471,아퍼,0.5967466
8472,눕혔,-0.17617005
8473,다니요,1.1578104
8474,능력,0.5982733
8475,자필,-0.041429304
8476,인상깊,-0.32963374
8477,기타,0.6171547
8478,문젠가,-0.1328203
8479,염색,1.256966
8480,뻗,0.5343746
8481,마크라메,0.49944833
8482,강해,0.6463693
8483,부상,0.23260102
8484,군고구마,0.45484948
8485,집집,-0.043356206
8486,달째,1.2471371
8487,85,0.87613195
8488,외출복,0.3762894
8489,떨어뜨린,0.7480536
8490,돌아오,0.8850151
8491,방탄,0.5114746
8492,써온,0.2007394
8493,의견,0.8401177
8494,불과,0.44927764
8495,로젠,0.50676787
8496,콜라보,-0.054222394
8497,은박지,0.59604645
8498,감격,0.1901465
8499,주려,0.8010571
8500,허리둘레,0.13469025
8501,중단,1.1855986
8502,석류,1.0031197
8503,천차만별,0.38794547
8504,바란,1.122692
8505,게조,-0.047619995
8506,문젠,0.2914154
8507,다녀요,0.9749842
8508,써져서,0.4198074
8509,황색,0.30360052
8510,선풍기,1.3243258
8511,철재,0.658567
8512,단부,0.40919957
8513,댖둥,-0.30414712
8514,박다,0.2521482
8515,됫던지,-0.39722794
8516,촉,0.6146945
8517,헬리,0.06341334
8518,녹스,0.25985047
8519,로켓,0.7657172
8520,썻어요,0.8546871
8521,유칼리,-0.434547
8522,주로,0.7070956
8523,식힌,-0.22982033
8524,구현,0.25793195
8525,심심,1.1045002
8526,ㅜ저야아아알,-0.5719314
8527,소모품,0.781206
8528,남잔,-0.3421958
8529,브렌드,0.3791717
8530,넘어져,0.0590351
8531,다쳐서,0.44228837
8532,갭,0.27440998
8533,친,0.7554901
8534,배폭,-0.2366325
8535,블랙박스,0.67949814
8536,화상,0.54795927
8537,감수,1.1210676
8538,전시품,-0.08779009
8539,닏ㄱ,0.31569454
8540,경사,0.6284459
8541,무지무지,0.2101755
8542,치우,0.92134756
8543,퀄대박이내요,-0.6415753
8544,빗자루,1.05176
8545,쓰레,0.5993284
8546,괜찬구요,-0.2972939
8547,중고품,0.5984404
8548,현미,0.72035533
8549,찹쌀,0.47737563
8550,흑미,0.83067745
8551,아나,0.08563218
8552,백미,0.49539897
8553,급여,0.81990504
8554,뿨요,-0.11024836
8555,드려도,0.7773662
8556,으셨고,0.26309392
8557,중반,0.26182172
8558,대면,0.12816714
8559,닝,0.33883604
8560,시즈,0.3619951
8561,로움,1.036572
8562,키트,0.646686
8563,특성,1.0451202
8564,ㅓ야냐더도여냐넏ㅇ,-0.5363213
8565,ㅗ뎌,-0.4539178
8566,유오,-0.064607665
8567,여야,0.72900176
8568,요여,-0.014961146
8569,양오,-0.2811538
8570,ㅑㅇ,-0.13451046
8571,ㅇㅍ도녀오ㅠ유여야ㅐㄴ댜ㅗ류유터댜뎌ㅗㅇㅇ여여듀유,-0.51580644
8572,어성,0.2575929
8573,기공,-0.39829135
8574,페이스북,-0.3243779
8575,결제,1.4424163
8576,피부과,0.70513445
8577,다녀와,-0.16891387
8578,올리브유,0.22974674
8579,옛날,0.6916327
8580,주스,0.7753626
8581,배탈,0.8950985
8582,라이너,0.7289648
8583,팔레트,-0.028216107
8584,사지,0.8646937
8585,지옥,0.28243792
8586,옆쪽,0.73749477
8587,거진,0.6173826
8588,물컹물컹,0.6776984
8589,ㅠㅠㅍ,-0.7003842
8590,벌어짐,0.62692887
8591,부부,0.6801942
8592,그리워,0.050949953
8593,유안,-0.047983345
8594,클렌,0.5694145
8595,고마,0.17526323
8596,원도,-0.3290939
8597,그리폰,-0.35608163
8598,스핑크스,-0.33059284
8599,합체,0.1397626
8600,최애,0.6721146
8601,예상외,0.585644
8602,주물거리,-0.27288824
8603,싱거워,0.6517966
8604,맡겨야,0.34493193
8605,질려고,0.353016
8606,사계절,0.9126316
8607,내복,1.1559516
8608,여주환,0.12818256
8609,밀림,0.72483057
8610,진데,0.2066609
8611,걸으면,0.8299283
8612,암표,-0.1698761
8613,션,0.25818965
8614,월드,0.17192586
8615,티켓,0.52002263
8616,대명,-0.049010385
8617,추궁,-0.0022454434
8618,당했,0.7670369
8619,챙피,0.5508387
8620,기름얼룩,0.10698097
8621,앞부분,0.9468729
8622,살펴봐야,-0.17453796
8623,이제야,1.3682882
8624,풋,0.45575532
8625,용주,-0.28736976
8626,밉,0.08709851
8627,루피,0.3217363
8628,밑창,1.1739867
8629,노무,0.48729837
8630,플러그,0.36746293
8631,택,1.2695248
8632,ㅠㅋㅋ,0.21164124
8633,도달,0.09083568
8634,내버려,0.10188694
8635,기프,0.72762066
8636,매쉬,0.8913711
8637,새끼,0.6951367
8638,우편물,0.17619076
8639,렀냐,-0.28037792
8640,쳐라,-0.14952612
8641,정신,0.7460424
8642,할래,0.4831146
8643,놈,0.76068664
8644,구겨졌,0.5318821
8645,민원,0.4616078
8646,구글,0.43999663
8647,소문나,0.24542628
8648,세무,0.07069168
8649,스웨이드,0.19906549
8650,세소,-0.48875698
8651,따르,0.7574558
8652,켯눈데,-0.010227885
8653,쑥,0.90292424
8654,국화,-0.007914606
8655,들으려고,-0.14999568
8656,라이트닝,0.021479148
8657,놨어요,1.2218989
8658,관람,0.088567086
8659,밑판,0.6452436
8660,옮길,0.553136
8661,부서질까봐,-0.1305994
8662,댈,0.56212705
8663,쉬운데,0.70600253
8664,천정,0.34705883
8665,나사선,0.48423815
8666,쏟,0.9659994
8667,피스,1.0757155
8668,첬습니다,-0.100557595
8669,좋아요,1.27264
8670,펀,0.594315
8671,ㅜ젤,-0.46968505
8672,건들거리,0.07360879
8673,대문,0.42697728
8674,철문,0.05607424
8675,방충망,0.57203627
8676,77,1.1240275
8677,계단,0.6535218
8678,오르내리,-0.069744155
8679,늨거,-0.40999076
8680,꼬옥,0.1604118
8681,이내,1.0004882
8682,전국,-0.15533367
8683,쓴물,-0.49455106
8684,코미네,-0.44279265
8685,718,-0.36410698
8686,택하,0.21456085
8687,상대방,0.59615934
8688,들린다고,0.3507534
8689,들려요,0.5744841
8690,암컷,0.33783907
8691,과연,0.7322558
8692,통도,1.0785189
8693,열리,1.4575281
8694,하마터면,0.5760993
8695,썹,0.0053453837
8696,리퍼,1.020443
8697,조거,-0.09612597
8698,팬츠,0.4765484
8699,넷플릭스,0.34868544
8700,기재,1.2950326
8701,기부,0.6359465
8702,덴,1.1127167
8703,퉤,0.11635734
8704,뚫린,0.7061857
8705,왔다갔다,0.985068
8706,주중,-0.2944904
8707,시큼,1.604977
8708,박힙니다,0.25275317
8709,바뀐게,-0.18750326
8710,낚였,0.6471136
8711,찔릴,0.26010555
8712,향이,0.69717807
8713,푸딩,0.23613563
8714,앙증맞,0.9608936
8715,나빴,1.2324809
8716,가래,0.06773528
8717,해야겠네,-0.51492715
8718,21,1.1889865
8719,얼,1.0863355
8720,홀렸,-0.46388656
8721,뒤틀린,0.0048526563
8722,허니콤,0.086263314
8723,이어,0.8413568
8724,어김,-0.23347992
8725,기스랑,0.100744806
8726,거시기,0.5286892
8727,싸여서,0.2901884
8728,라벨,0.9084579
8729,흔들렸,0.063656494
8730,댐,0.4175824
8731,환,0.9174365
8732,불각,-0.111975394
8733,븉지않아ㅛ,-0.46296632
8734,아뇨,0.32384098
8735,렿고,-0.26815817
8736,전해,0.61694837
8737,반영,0.6055446
8738,여행가,1.210799
8739,영업용,0.031209456
8740,앟맞고,-0.29394308
8741,치우쳐,0.4571723
8742,저걸,0.8409372
8743,실험,0.81078887
8744,신교,-0.42617288
8745,개학,0.44507146
8746,오나전,-0.1013102
8747,으마,-0.14613706
8748,환하,0.8104492
8749,렇고,-0.36629125
8750,겪,0.78722614
8751,실은,0.4940173
8752,소문,1.017812
8753,케냐,0.08147186
8754,멕시코,-0.28773388
8755,투라,-0.3294821
8756,에스프레소,0.36074525
8757,블,0.6520758
8758,렌,0.3785811
8759,바꿔야,1.2668937
8760,산책,1.0445946
8761,노지,0.039132204
8762,핑갈,0.74567497
8763,결속력,-0.020963281
8764,ㅗ나요,-0.6025348
8765,메리트,0.94162476
8766,즈네,0.19765893
8767,카즈미,-0.11795815
8768,이즈라,0.6693005
8769,갓대,-0.5502691
8770,걸죽,0.6314309
8771,톨,0.34002212
8772,속치마,0.6876843
8773,공단,0.013054059
8774,흘려도,0.3294895
8775,큰이,-0.17296845
8776,는듸,-0.3438901
8777,원추,0.14905694
8778,뛰놀,-0.451032
8779,살집,0.38598722
8780,마르지,0.45201874
8781,살쪘,0.036510374
8782,갈비뼈,0.30584538
8783,껴요,0.80561256
8784,157,0.17476852
8785,처박,1.1438011
8786,뜹니다,0.6956614
8787,51,0.2694583
8788,나온지,-0.2639786
8789,욕심,1.0798374
8790,대리석,0.70599574
8791,엘레,0.14848155
8792,이터,0.037808925
8793,비나,0.33167967
8794,아이섀도,0.08476963
8795,그려지,0.4615629
8796,선처리,-0.12687032
8797,찍힌,1.4875108
8798,럈던거랑은,-0.45805585
8799,오만,0.44287264
8800,소수점,-0.16670586
8801,뺍시다,-0.39687455
